"GeneID","Block","logFC","adj.P.Val","Enrichment","AveExpr","t","P.Value","B"
"CXCR6","44_Normal vs 502_Tumor",-0.607537682578635,0.000155336452810641,"Tumor",2.65207526109716,-3.95514441003551,8.65213264468263e-05,0.582984844947446
"UCHL1","44_Normal vs 502_Tumor",-1.3750615888667,0.000159462501623237,"Tumor",4.21491212951128,-3.94834708017869,8.89442885573397e-05,0.596835107546775
"SIGLEC10","44_Normal vs 502_Tumor",-0.665372747569158,0.000168505103394807,"Tumor",2.91049618250406,-3.93379727006779,9.43484414803308e-05,0.524923385206489
"S100B","44_Normal vs 502_Tumor",0.690816399224937,0.000182259307690661,"Normal",3.96676070054263,3.91326436983733,0.000102506004288853,0.398529698953229
"F2RL1","44_Normal vs 502_Tumor",-0.77141363436036,0.000188914769161214,"Tumor",5.60168260410662,-3.90387185015375,0.000106456118549712,0.343665354859133
"FGF7","44_Normal vs 502_Tumor",0.707762419049663,0.000189500582194326,"Normal",1.76938314294357,3.90300983436387,0.00010682577553299,0.403155600016832
"PTAFR","44_Normal vs 502_Tumor",-0.611198516723319,0.000189692901645053,"Tumor",4.70051504964888,-3.90268851291955,0.000106963877817381,0.377219456482509
"HP","44_Normal vs 502_Tumor",0.666701306224901,0.000196101434813558,"Normal",1.21182748353789,3.89409787517018,0.000110719334052965,0.236160477136485
"TNFRSF10D","44_Normal vs 502_Tumor",-0.666959559035688,0.000198308900587864,"Tumor",3.18861617682928,-3.89112030862949,0.000112049856657476,0.377623146793288
"CORO2A","44_Normal vs 502_Tumor",-0.626323010110832,0.0001992012383055,"Tumor",5.0281702961642,-3.88974753078044,0.000112668361714655,0.311952470824434
"NR4A2","44_Normal vs 502_Tumor",0.73901478355921,0.00020045221847793,"Normal",3.44869396852337,3.88811679030937,0.000113407288298459,0.328219334216936
"CCL4L2","44_Normal vs 502_Tumor",-0.685138145255669,0.000208641841842317,"Tumor",3.14850317479339,-3.87758509333049,0.000118290966515849,0.324780069108343
"SERPINB2","44_Normal vs 502_Tumor",1.16686006416403,0.000215621806019837,"Normal",5.53135509849404,3.86893377577623,0.000122450778879021,0.165493226166052
"PTGS2","44_Normal vs 502_Tumor",-1.11181855031972,0.000229326415344889,"Tumor",4.11508047573776,-3.85245620222552,0.000130759036162472,0.23383942331413
"LGR6","44_Normal vs 502_Tumor",0.780815024782572,0.000239584572337117,"Normal",2.23875652137904,3.84104564860067,0.00013682155111766,0.191664521121512
"TRIM55","44_Normal vs 502_Tumor",0.818633639811662,0.000247895998187626,"Normal",1.52822350324072,3.83202572014331,0.000141800804430451,0.120392245429343
"CXCR4","44_Normal vs 502_Tumor",-0.868701915558823,0.000273179018519598,"Tumor",5.43375172173154,-3.80629592947211,0.000156961433041622,-0.00905225372008633
"IL2RB","44_Normal vs 502_Tumor",-0.759901486368324,0.000289671703815876,"Tumor",3.80590587609602,-3.79073292695053,0.000166860814520053,0.00656752912626057
"CYTIP","44_Normal vs 502_Tumor",-0.641612883395176,0.000310119927849244,"Tumor",3.36240365531359,-3.77222489239053,0.00017940006677032,-0.0586840575737382
"CTSH","44_Normal vs 502_Tumor",-0.627055867587496,0.000325666602547196,"Tumor",5.52048477612099,-3.75890126218223,0.000188971235856459,-0.196760734976661
"HSPA2","44_Normal vs 502_Tumor",-0.850651528931794,0.000382445761419876,"Tumor",5.56363371067717,-3.71506100176429,0.000223972879007748,-0.349110505821214
"MRC1","44_Normal vs 502_Tumor",-0.762847967710963,0.000405158192913594,"Tumor",3.28108274175216,-3.69919884531342,0.000238077201991691,-0.328243985843369
"FABP5","44_Normal vs 502_Tumor",-1.06849006197774,0.000425865000917334,"Tumor",9.09903036562027,-3.68565426380557,0.000250778033823093,-0.531160589479819
"SPI1","44_Normal vs 502_Tumor",-0.67080541815016,0.000460390670056162,"Tumor",4.94720489551253,-3.66430948465985,0.000272093792115721,-0.507782104004036
"S100A7A","44_Normal vs 502_Tumor",-1.523665960005,0.000535377693120442,"Tumor",4.38147776627069,-3.62208391454721,0.000319372107091254,-0.600727780039804
"MMP7","44_Normal vs 502_Tumor",-1.31184874163986,0.00053812638969979,"Tumor",4.82216226604558,-3.62058841117414,0.000321180240208425,-0.627573049980956
"CD37","44_Normal vs 502_Tumor",-0.644527261156353,0.00061296235045435,"Tumor",3.38537919434748,-3.58374159600889,0.000368883805876226,-0.731072066153483
"BMP3","44_Normal vs 502_Tumor",0.896534156820553,0.000624666755693172,"Normal",1.30563785357591,3.57835951840683,0.000376383798229232,-0.809002638087494
"IL2RG","44_Normal vs 502_Tumor",-0.791586558417296,0.000694627951772174,"Tumor",4.87043837507748,-3.54844097486405,0.000420748351402093,-0.903925126914468
"MS4A8","44_Normal vs 502_Tumor",0.617022718000737,0.000760513165886641,"Normal",1.10131490048468,3.52257905085312,0.000462996955808707,-1.20923376789212
"CCR7","44_Normal vs 502_Tumor",-0.655958475870134,0.000915206363155819,"Tumor",3.01672174124793,-3.46952629160087,0.000562377575857499,-1.13434366856666
"CXCR3","44_Normal vs 502_Tumor",-0.628761413850409,0.000949876871807517,"Tumor",2.71685609553641,-3.45853417296379,0.000585317210589514,-1.19631968054476
"SERPING1","44_Normal vs 502_Tumor",-0.72027048592525,0.00100972686602846,"Tumor",7.19684325720131,-3.44055695651588,0.000624725370707785,-1.35923981096224
"SDC2","44_Normal vs 502_Tumor",-0.776062126350825,0.00114416528239411,"Tumor",4.48555413135654,-3.40420790284783,0.000712081580622969,-1.37203830185309
"IL19","44_Normal vs 502_Tumor",0.630682198126029,0.00131172464803458,"Normal",1.42354791183918,3.36399707543191,0.000821906450390912,-1.57649655524163
"CD53","44_Normal vs 502_Tumor",-0.710806196001018,0.00142406484687812,"Tumor",5.19130321486031,-3.33964893642963,0.000895863007381877,-1.62541892088711
"CXCL1","44_Normal vs 502_Tumor",-1.02005479001596,0.00166713237893998,"Tumor",6.4023364319614,-3.29252682235892,0.00105686226036197,-1.81859410023842
"CXCL5","44_Normal vs 502_Tumor",-0.734886351792441,0.00197300293298959,"Tumor",2.67181661984483,-3.24141620951937,0.0012615732145471,-1.98371895065063
"HCST","44_Normal vs 502_Tumor",-0.600047622750513,0.0019893342394078,"Tumor",4.10523956183162,-3.23875953456902,0.00127315730862616,-1.89594939610939
"APLNR","44_Normal vs 502_Tumor",-0.619177894499295,0.00240970583412121,"Tumor",3.54420772566298,-3.17955515417643,0.00155828230579407,-2.06205212046653
"CD4","44_Normal vs 502_Tumor",-0.656781426150448,0.00241994444873558,"Tumor",4.74416152831986,-3.17819081026266,0.00156549921024439,-2.11736798252903
"SAA2","44_Normal vs 502_Tumor",0.807844650263631,0.00248429190618347,"Normal",3.29625543770342,3.1698300771208,0.00161040279754999,-2.13309490599522
"RARB","44_Normal vs 502_Tumor",0.61399756478221,0.00256491249396147,"Normal",2.48468695692532,3.15984133404122,0.00166560752907467,-2.12509621562557
"RNASE7","44_Normal vs 502_Tumor",-0.920712604881199,0.00267088344239156,"Tumor",4.98497770115347,-3.14711624722194,0.00173846380670455,-2.2140995972946
"IL1R2","44_Normal vs 502_Tumor",0.814741445383947,0.00310222473340081,"Normal",4.56596204473651,3.09994638430341,0.00203491959923741,-2.40867141719722
"MUC1","44_Normal vs 502_Tumor",0.730977834217877,0.0033200219741485,"Normal",5.10551068469674,3.07821198752254,0.00218659979759575,-2.49142829025449
"TPM2","44_Normal vs 502_Tumor",0.821284851621497,0.00333245280384546,"Normal",6.64506840083683,3.07702815352668,0.00219515267119602,-2.52935848048346
"GAL","44_Normal vs 502_Tumor",-0.672166818456554,0.00363980272514947,"Tumor",2.43331119941835,-3.04846176833103,0.0024110916064452,-2.65178983857154
"HLA-DMB","44_Normal vs 502_Tumor",-0.63854936195189,0.00385012087597159,"Tumor",4.25007072568935,-3.03040826112918,0.00255744113483991,-2.53959248613029
"CD3D","44_Normal vs 502_Tumor",-0.664670833647204,0.00422607484618564,"Tumor",4.39880956008604,-2.99993751445818,0.00282304180736643,-2.63616859397605
"WNT5A","44_Normal vs 502_Tumor",-0.618210043315634,0.00423198907250253,"Tumor",4.83859102456455,-2.99945606069705,0.00282743408897386,-2.66410564955275
"EPGN","44_Normal vs 502_Tumor",0.841218242815944,0.00424416719396381,"Normal",3.6984888872724,2.9984934581557,0.00283623463689689,-2.67164068463391
"KLK1","44_Normal vs 502_Tumor",0.618550123112005,0.00434112008907912,"Normal",2.63722492047293,2.99107805531734,0.00290487492214606,-2.63465381509654
"TRIM22","44_Normal vs 502_Tumor",-0.61537625779693,0.00445124355604648,"Tumor",5.31249135293015,-2.98278468265938,0.00298344082675597,-2.73873549255195
"CCL13","44_Normal vs 502_Tumor",-0.65615363660912,0.0047131192800341,"Tumor",3.51530641537347,-2.96400796319946,0.00316855173257861,-2.70887990188679
"UBD","44_Normal vs 502_Tumor",-0.893145250056043,0.00575059335754936,"Tumor",3.85738840679735,-2.89851835805531,0.00389932768852974,-2.89907118920502
"MUC5AC","44_Normal vs 502_Tumor",0.778712585383105,0.0063936761572894,"Normal",1.18709814589601,2.86220692707102,0.00436773902027778,-3.13218407357055
"CD79A","44_Normal vs 502_Tumor",-0.909643945936126,0.00644506979361446,"Tumor",3.7568348710251,-2.85931067320035,0.00440721867884075,-3.00834232415949
"WFDC12","44_Normal vs 502_Tumor",-1.06928185233466,0.00710909302836037,"Tumor",3.79280472624067,-2.82583775587035,0.00488761735201426,-3.10194525372131
"S100A14","44_Normal vs 502_Tumor",0.619331096247436,0.00771910040337095,"Normal",10.3205598581651,2.79748471639189,0.00533116856592561,-3.36497213149573
"S100A9","44_Normal vs 502_Tumor",0.918872064903335,0.0079777685573428,"Normal",13.6389736832782,2.78614430771577,0.00551855657939201,-3.40758706887719
"RBP4","44_Normal vs 502_Tumor",0.675717850685727,0.00890074902918812,"Normal",1.72832874275399,2.74825810344159,0.0061885952872356,-3.34396363965339
"DUOX2","44_Normal vs 502_Tumor",0.655494919796046,0.00920028172175995,"Normal",3.59389193356668,2.7366116799558,0.00640885606086184,-3.39358932355406
"APOBEC3A","44_Normal vs 502_Tumor",-0.767788047453527,0.00958555427549256,"Tumor",4.82708128168999,-2.7222729635371,0.0066897357763858,-3.43459628782392
"PGLYRP4","44_Normal vs 502_Tumor",-0.625526172107727,0.0110582555383871,"Tumor",4.09977300002953,-2.67096768696614,0.00778791015536678,-3.53694136109784
"AREG","44_Normal vs 502_Tumor",-0.787166381870183,0.0117660912996054,"Tumor",6.28098245535151,-2.64853225235014,0.00831710246281252,-3.69566671774997
"CXCL14","44_Normal vs 502_Tumor",-0.939675771412661,0.0128044484206175,"Tumor",9.02619844118123,-2.61748845574573,0.00910252066501927,-3.82461265874143
"CARD18","44_Normal vs 502_Tumor",-0.600052918036782,0.0135475851198669,"Tumor",2.62868535181533,-2.59675881625605,0.00966331740539102,-3.75825373922492
"ELN","44_Normal vs 502_Tumor",0.643318885858302,0.0161521043407679,"Normal",3.4758138055576,2.53109286042796,0.0116491649283278,-3.91885718196209
"HLA-DQB1","44_Normal vs 502_Tumor",-0.612838423524468,0.0167623829284858,"Tumor",5.86688145704113,-2.51712968491537,0.012115541524032,-4.02006638396314
"RARRES2","44_Normal vs 502_Tumor",-0.616364746029875,0.0169394670593315,"Tumor",4.99701028674989,-2.51302073915394,0.0122559063407516,-3.98934765887665
"VCAM1","44_Normal vs 502_Tumor",-0.633592257389988,0.0200557826156594,"Tumor",3.37222068917451,-2.44856012616045,0.0146549818507769,-4.07774829490122
"S100A8","44_Normal vs 502_Tumor",0.893737159987031,0.0200990057937545,"Normal",11.9679374640949,2.4477237752172,0.0146886625366324,-4.27682737235305
"GP2","44_Normal vs 502_Tumor",0.729855056497513,0.0207794381356327,"Normal",1.17913819488634,2.43486445078203,0.0152152012974981,-4.24530521618181
"NPPC","44_Normal vs 502_Tumor",0.699739650803362,0.0217584470546719,"Normal",1.82671737893775,2.41705833269797,0.0159717830093531,-4.17462635948438
"CCL19","44_Normal vs 502_Tumor",0.732650826822202,0.0289618488879267,"Normal",4.57533578358319,2.303479295217,0.0216250687637798,-4.51997079143428
"S100A7","44_Normal vs 502_Tumor",-1.07216770355909,0.0379755862976382,"Tumor",9.98739691694597,-2.19194549931872,0.0288031221858919,-4.84101902525689
"CCL21","44_Normal vs 502_Tumor",0.679003243060122,0.0470892318408823,"Normal",5.61438354571173,2.09980976944941,0.0362018889685995,-4.9956270328717
